latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,historical_flood_count,infrastructure_score,flood_occurrence_current_event
9.295085,81.324555,61,30.0,6,1,953,32.8,0,93.5,437.6,0.409,-0.165,-0.005,0,52,1
7.194818,80.191108,55,2783.4,5,0,314,22.9,1,22.0,262.6,0.415,0.077,-0.204,0,58,0
9.947215,79.911777,174,824.6,0,2,285,1.0,0,117.0,38.6,0.279,0.177,0.001,1,57,0
6.066465,81.415816,64,639.4,5,3,634,1.0,1,44.5,120.5,0.428,0.106,0.064,1,31,0
7.957947,80.825648,56,2802.3,5,0,210,18.4,1,13.4,246.2,0.622,0.078,-0.137,0,30,0
8.887423,80.715514,93,3820.0,2,2,10,9.5,0,130.7,152.6,0.778,0.257,-0.061,0,49,0
8.206389,79.663405,45,9470.5,1,0,181,9.7,0,33.4,23.2,0.243,0.196,-0.452,0,55,0
6.747044,81.081356,2,2585.9,5,0,421,32.0,1,55.6,24.8,0.895,0.555,-0.509,3,55,0
6.846276,80.65073,35,6681.5,3,1,10,32.3,0,87.9,207.7,0.809,0.669,0.507,0,24,0
8.474131,81.302643,89,513.0,2,0,656,20.6,0,73.3,417.6,0.53,0.375,0.111,0,56,0
9.631167,79.89894,62,232.4,6,0,261,7.1,0,7.7,103.2,0.649,0.456,0.172,1,34,0
9.545279,80.180097,131,2918.2,4,0,512,28.9,0,23.1,178.0,0.894,-0.177,-0.056,0,75,0
6.035667,80.4206,22,1722.1,0,1,666,15.3,0,201.7,253.0,0.727,0.095,-0.288,0,36,1
8.785684,81.66867,23,803.9,0,4,620,38.0,0,8.7,386.3,0.54,-0.237,0.206,0,70,0
8.952225,79.660609,9,3946.3,0,0,268,17.1,0,100.3,12.0,0.829,0.173,0.311,0,22,0
7.716793,79.909711,179,4440.2,0,3,162,1.0,0,10.0,14.3,0.427,0.166,0.063,0,80,0
8.083101,81.674625,74,5597.2,0,0,535,17.9,0,101.2,326.6,0.559,0.048,-0.231,0,13,0
7.531702,80.379803,7,6513.9,0,4,449,20.2,0,95.8,175.4,0.918,-0.098,0.082,0,20,0
8.893295,81.243753,52,1985.6,5,0,970,5.0,1,46.4,7.7,0.247,-0.085,-0.11,0,50,0
9.369658,80.447866,1193,4002.7,5,0,2186,61.0,1,168.0,244.5,0.536,0.071,-0.133,0,61,0
6.840026,80.202318,33,961.1,5,3,363,38.8,1,248.4,416.5,0.425,-0.374,-0.642,0,40,1
9.756497,81.735006,33,1368.4,4,2,14,33.5,0,1.4,53.8,0.695,0.251,-0.124,0,62,0
8.079984,80.382593,6,2847.4,5,1,412,19.5,1,89.8,75.7,0.748,0.043,0.123,2,35,0
7.493722,81.263899,712,2807.2,0,2,230,40.3,0,75.8,187.5,0.672,0.36,-0.448,0,49,0
6.990373,80.068308,4,856.4,0,1,800,1.0,0,150.8,336.4,0.602,0.098,0.231,0,17,1
8.029603,79.667649,106,1327.0,3,1,762,1.0,0,71.4,330.6,0.263,-0.254,0.195,1,37,0
7.860752,81.127138,339,6860.3,3,2,133,43.1,0,39.6,258.0,0.681,0.122,-0.126,0,39,0
6.521697,80.719965,33,283.7,0,4,77,38.9,0,166.7,288.2,0.823,0.186,-0.003,0,48,1
6.177703,80.364861,9,2589.0,2,2,922,33.8,0,111.4,29.7,0.718,0.723,-0.045,1,45,0
9.587446,80.478923,15,205.5,4,4,226,44.7,0,42.7,179.6,0.661,-0.123,-0.366,1,14,1
8.842488,81.397648,29,2453.8,0,1,708,16.3,0,19.2,4.3,0.697,0.29,-0.657,0,42,0
8.127658,81.078873,97,7948.2,2,1,784,32.0,0,149.3,298.7,0.507,0.28,-0.204,0,66,0
9.771579,79.808617,53,2668.3,5,3,592,19.9,1,17.7,130.1,0.639,-0.271,-0.08,0,59,0
8.837187,80.22403,15,536.8,1,1,255,27.9,0,41.8,303.0,0.556,0.289,0.035,0,38,0
7.816195,80.449397,3,218.2,0,4,517,25.5,0,36.8,77.6,0.798,0.265,0.024,2,58,0
6.798789,80.435171,950,3746.6,3,1,888,5.0,0,98.5,223.5,0.139,0.776,-0.437,0,61,0
9.294232,79.883475,855,141.6,4,4,535,30.8,0,87.4,497.1,0.873,0.227,0.009,0,70,1
9.921163,81.124843,59,485.1,5,1,668,1.0,1,106.1,82.1,0.48,0.276,0.067,0,17,0
9.214493,81.017662,6,1656.1,5,3,630,22.6,1,197.2,206.9,0.525,0.252,0.317,0,66,1
9.391467,81.551037,562,1634.3,3,2,748,1.0,0,19.1,375.2,0.898,0.453,0.021,0,75,0
9.702914,81.487048,7,470.5,3,1,825,1.0,0,41.4,130.5,0.526,0.561,0.357,2,5,1
8.791075,80.804027,1022,616.5,6,1,1923,23.3,1,111.4,275.1,0.545,-0.157,0.311,1,13,0
8.074942,80.635018,38,4122.2,5,2,1112,20.1,1,34.4,273.7,0.419,0.081,-0.178,0,50,0
6.593669,80.031698,94,361.7,0,4,1641,42.7,1,68.1,78.0,0.351,0.217,-0.291,2,44,0
6.503137,80.501546,201,10757.9,5,1,796,1.0,1,65.0,637.0,0.286,0.267,0.162,0,77,1
7.680943,81.449859,131,3586.0,2,0,365,26.9,0,153.4,260.3,0.01,0.152,-0.308,0,77,0
8.205691,79.906128,101,238.8,2,2,758,73.6,0,82.1,14.2,0.14,-0.02,0.424,0,58,0
8.348452,81.568453,15,675.5,5,3,1713,79.7,1,113.0,220.2,0.328,0.36,-0.13,0,52,0
6.450593,79.744946,38,3126.5,0,0,291,25.7,0,32.5,143.9,0.544,-0.021,-0.193,0,39,0
7.390625,79.904621,1094,2567.1,6,2,505,36.0,0,225.1,186.7,0.412,-0.072,0.785,0,95,0
7.201188,81.651361,801,3100.3,5,1,385,19.8,1,33.4,351.7,0.981,0.198,-0.143,0,38,0
6.623299,79.734636,84,451.0,0,2,242,21.2,0,132.7,566.9,0.45,-0.455,0.048,0,53,1
7.952765,80.767815,176,6111.1,3,2,1313,19.0,1,212.1,357.4,0.434,0.04,-0.403,0,23,1
5.910357,80.478676,30,1565.0,4,4,441,40.6,0,208.1,11.1,0.901,0.737,0.335,0,54,0
6.987921,80.44649,90,6464.4,3,4,756,65.7,0,78.6,148.4,0.7,0.01,-0.287,0,42,0
8.857494,80.402502,71,2862.4,0,2,334,8.1,0,5.6,241.9,0.812,-0.026,0.114,0,34,0
7.253486,80.951487,724,7577.2,2,4,279,48.1,0,84.8,257.5,0.33,0.076,0.399,0,76,0
9.529797,80.158998,66,38.9,0,4,468,12.1,0,90.9,158.2,0.457,0.214,0.308,0,35,0
6.186379,81.446474,47,3059.6,2,0,578,39.3,0,106.7,323.8,0.334,0.006,-0.312,0,16,0
6.466689,81.62016,37,321.9,5,3,1032,29.4,1,49.1,167.6,0.586,0.118,-0.159,0,30,0
7.695778,81.589449,72,1355.3,5,1,514,38.2,1,221.5,182.5,0.419,-0.19,-0.775,0,47,0
8.737669,80.037247,72,2849.9,2,4,310,8.4,0,9.6,323.0,0.482,-0.089,-0.001,0,32,0
6.417891,80.237314,22,1439.7,0,2,487,64.4,0,24.6,46.2,0.132,0.399,-0.013,0,31,0
6.778743,80.47097,46,3183.1,6,4,563,29.0,0,160.2,570.6,0.84,0.252,0.107,0,39,1
6.202824,80.939612,17,709.6,2,3,64,10.9,0,140.0,170.0,0.725,0.702,-0.326,0,53,0
8.409665,81.629565,22,452.5,2,3,925,12.7,0,109.8,158.9,0.497,0.39,-0.181,1,93,0
9.079587,80.985692,40,2482.1,5,3,347,30.3,1,41.0,308.0,0.654,0.484,-0.243,0,77,0
8.240347,80.847379,77,91.0,2,3,479,1.0,0,11.7,185.1,0.827,0.148,0.146,0,81,0
7.190139,80.889179,68,41.3,4,2,1066,51.2,1,127.8,144.3,0.799,0.192,-0.323,0,59,0
8.952173,81.065342,817,1721.1,5,3,1067,50.3,1,60.3,300.4,0.749,0.238,0.046,0,66,0
9.027085,80.39559,804,836.9,3,1,424,4.8,0,9.7,360.9,0.445,0.191,0.039,0,49,0
6.369728,81.037409,34,109.1,3,0,10,32.2,0,102.7,1.4,0.333,0.028,0.329,0,66,0
6.441984,81.491571,113,1546.3,5,1,528,39.5,1,187.5,308.9,0.083,0.03,-0.239,1,52,1
8.203617,81.640522,203,824.8,2,3,1565,45.9,1,42.7,365.6,0.71,0.099,-0.156,0,40,0
6.754855,79.905918,48,4067.3,6,4,1133,15.9,1,25.6,466.0,0.897,0.343,0.305,0,44,0
9.794256,80.271914,19,1526.5,2,0,319,25.6,0,71.8,164.1,0.639,0.486,0.124,0,59,0
6.808857,79.923361,144,1746.4,0,4,1114,37.6,1,135.6,193.1,0.388,0.207,-0.059,0,43,0
9.01304,81.862786,42,573.6,4,4,1182,51.1,1,138.3,202.0,0.589,0.441,-0.064,0,44,0
9.834187,81.559835,40,5381.1,6,2,143,18.6,0,272.9,325.2,0.223,0.338,0.4,0,41,0
6.996995,81.696469,69,1459.8,2,2,417,37.5,0,20.5,150.6,0.605,0.005,0.039,0,57,0
7.67408,79.685679,104,150.6,0,3,633,16.0,0,131.0,60.9,0.361,-0.193,0.017,0,45,0
8.058762,81.346597,949,107.8,3,3,10,22.4,0,108.8,256.2,0.664,0.309,0.167,0,61,0
8.742774,80.542155,25,2239.6,2,2,729,1.0,0,69.8,130.4,0.619,0.645,0.114,1,5,0
7.927966,81.104992,18,678.2,5,4,908,24.6,1,58.7,178.2,0.712,-0.151,0.09,0,46,0
9.073696,80.332472,139,9.0,0,0,637,8.6,0,40.2,339.0,0.732,0.14,0.126,1,48,0
9.417814,80.661893,623,1251.5,0,4,661,1.0,0,24.5,342.8,0.578,0.109,-0.18,0,34,0
7.77282,81.282092,82,579.1,4,1,684,37.7,0,53.2,253.0,0.403,0.178,0.138,0,46,0
6.450248,80.08681,99,1689.4,0,1,10,32.0,0,165.4,274.2,0.446,0.345,0.154,0,39,0
7.118883,80.683583,90,4736.1,2,3,1757,32.5,1,112.0,178.0,0.298,0.554,0.121,0,36,0
7.629825,81.827641,127,4019.3,1,3,844,16.8,0,0.8,158.4,0.502,-0.11,0.235,0,68,0
6.1631,81.084458,0,2085.5,0,1,86,25.3,0,37.9,192.4,0.28,-0.349,0.091,2,6,0
9.627702,79.782478,57,29.6,0,1,501,13.8,0,71.2,33.6,0.407,0.283,0.094,1,65,0
6.621376,80.246643,31,4522.8,2,0,1059,1.0,1,61.4,232.2,0.745,0.317,-0.271,0,72,0
6.76266,80.637404,816,2234.4,1,1,452,42.9,0,172.7,220.1,0.582,0.202,-0.176,0,64,0
9.451183,79.994518,92,1593.0,4,2,667,35.8,0,92.9,138.5,0.469,-0.168,0.19,0,22,0
6.783785,80.987574,25,2529.7,5,4,299,18.8,1,107.6,242.0,0.253,-0.029,0.056,0,30,0
8.174487,80.359546,8,2062.7,2,2,2037,56.0,1,14.5,72.0,0.434,0.203,0.062,0,48,0
5.911447,80.860267,16,3126.6,3,3,243,1.0,0,114.7,176.1,0.16,0.208,-0.187,0,60,0
7.775075,81.203681,118,530.2,0,4,312,21.3,0,33.9,333.1,0.831,-0.235,0.111,0,95,0
9.934393,80.717806,120,702.5,6,0,259,1.0,0,95.4,50.6,0.004,0.226,0.666,0,43,0
6.341547,81.188312,32,4197.4,0,1,510,27.3,0,188.4,281.3,0.117,0.348,-0.033,0,36,0
8.961925,81.206852,49,12839.9,6,4,695,32.8,0,170.9,431.2,0.548,0.192,0.458,0,41,0
9.113213,80.679637,10,1677.3,4,3,245,9.0,0,18.1,174.3,0.654,0.112,-0.004,0,70,0
6.236172,81.428896,53,1975.6,0,2,1094,48.3,1,43.4,186.4,0.714,-0.28,-0.564,0,14,0
6.54647,79.906465,52,2180.7,0,4,552,38.3,0,235.6,117.9,0.808,-0.193,-0.099,0,32,0
6.984281,81.523082,15,34.4,0,3,361,17.4,0,60.7,158.9,0.238,0.446,-0.058,1,80,0
9.296503,81.857979,23,2126.5,3,3,107,18.2,0,9.7,155.4,0.351,-0.044,0.131,0,69,0
6.624361,80.438282,10,4549.5,5,0,200,14.9,1,21.4,15.8,0.941,0.211,0.032,0,95,0
6.447062,81.377381,4,903.5,2,0,10,4.0,0,31.7,46.6,0.277,0.19,0.019,0,13,0
7.708128,80.77824,75,2218.5,4,2,10,29.1,0,73.0,131.3,0.343,-0.069,0.147,0,78,0
7.701275,81.876871,17,1529.5,5,1,230,52.0,1,197.5,219.6,0.196,0.155,0.36,0,60,1
6.524715,80.320511,31,6745.5,6,2,399,1.0,0,26.0,331.5,0.529,-0.017,0.086,0,24,0
6.043982,81.389578,38,1390.8,5,1,269,41.7,1,11.8,273.3,0.964,-0.052,0.401,0,55,0
5.977178,80.990759,0,3107.1,2,0,756,1.0,0,91.3,188.1,0.245,0.27,0.383,0,29,0
9.234281,80.24402,21,4485.9,3,1,1214,17.1,1,216.9,289.1,0.876,0.084,0.136,0,45,1
5.999149,80.928162,39,119.8,5,0,246,4.0,1,191.7,240.5,0.575,0.205,0.109,0,55,1
7.170385,80.770765,1302,1058.2,2,0,842,3.4,0,133.2,142.2,0.494,0.4,-0.053,0,26,0
6.782878,80.317466,33,12.0,3,0,718,1.0,0,144.0,197.3,0.161,0.677,0.452,0,18,1
7.966678,80.292885,122,650.9,4,2,443,44.4,0,137.7,468.3,0.709,0.163,-0.355,0,17,0
9.55879,80.997448,68,238.7,0,2,1524,41.6,1,254.4,310.9,0.69,0.142,-0.37,0,50,0
6.506304,79.777412,767,555.2,0,0,85,7.4,0,44.1,372.1,0.255,0.377,-0.11,0,49,0
9.564301,80.908335,88,2277.9,2,2,728,8.2,0,78.8,202.7,0.139,0.146,-0.137,0,56,0
9.251567,80.665829,92,4778.0,0,3,640,14.5,0,69.2,252.5,0.232,0.259,-0.171,0,30,0
6.430777,81.196593,46,1228.4,2,0,586,1.0,0,16.2,4.7,0.493,0.703,0.027,0,41,0
9.359949,81.327531,636,2047.3,5,0,570,44.7,1,99.1,318.1,0.33,0.277,-0.766,0,37,0
9.116144,81.557112,84,121.6,5,2,770,32.3,1,17.3,147.7,0.444,0.049,-0.12,1,43,0
7.703784,80.999589,10,1307.6,1,0,462,13.4,0,22.8,291.2,0.688,0.564,0.078,0,52,0
6.749673,80.76885,77,169.1,3,2,515,25.4,0,237.5,84.7,0.499,0.0,0.349,0,21,0
9.170297,79.701208,240,2689.5,0,0,797,15.8,0,1.7,290.7,0.6,-0.384,0.021,0,76,0
7.533605,80.06598,562,746.1,1,2,598,27.1,0,146.4,204.0,0.414,0.094,0.347,0,62,0
6.94641,81.676472,158,2575.1,0,3,431,42.1,0,100.2,214.2,0.627,0.136,0.064,0,63,0
8.655729,80.750006,88,1249.3,0,1,52,16.8,0,26.4,212.8,0.899,0.616,0.063,0,59,0
9.330189,81.464132,79,1489.5,0,3,663,41.6,0,176.2,309.3,0.26,-0.126,-0.249,0,29,1
8.406483,79.932785,0,4260.9,6,2,264,24.7,0,112.9,256.0,0.581,-0.279,0.668,1,43,0
8.562678,80.92997,15,244.7,6,2,385,1.0,0,140.6,155.9,0.464,0.467,0.596,2,42,1
9.283854,79.771338,80,4817.6,0,2,655,6.8,0,23.2,6.5,0.084,0.139,-0.216,0,67,0
9.343659,79.961827,112,229.3,0,2,350,17.9,0,28.1,207.5,0.538,0.108,-0.104,0,50,0
7.809874,81.075058,164,4622.8,0,3,1073,29.5,1,144.1,295.3,0.566,0.53,0.073,0,66,0
9.8903,80.837593,56,399.8,0,3,368,8.0,0,27.4,21.6,0.419,-0.022,-0.044,1,38,0
8.334698,81.065761,99,1071.8,2,4,68,26.8,0,56.9,178.3,0.369,0.099,0.017,0,48,0
8.322247,81.447959,161,2848.3,5,2,1358,34.5,1,76.5,52.6,0.944,0.008,-0.403,0,54,0
7.960439,81.699323,69,162.1,5,1,191,10.4,1,218.5,309.0,0.476,0.409,0.01,0,43,1
8.116569,81.640878,145,2205.7,5,0,385,7.3,1,36.8,207.4,0.413,-0.089,0.17,0,51,0
6.505083,80.7288,140,850.3,5,3,675,19.9,1,101.8,69.5,0.684,0.04,0.197,0,40,0
6.983049,81.005328,1,541.0,3,0,485,39.0,0,102.8,168.6,0.586,0.245,0.088,0,28,0
9.7471,80.788812,90,79.8,5,0,2169,8.2,1,178.1,310.4,0.189,0.606,0.127,0,61,1
8.52213,81.467591,762,2087.1,3,4,526,14.4,0,59.5,12.8,0.733,0.48,-0.004,0,35,0
7.272674,80.962595,332,995.2,0,3,95,40.6,0,148.4,128.2,0.513,0.48,-0.388,0,51,0
9.25618,80.594486,17,773.6,2,4,382,1.0,0,104.3,351.3,0.696,0.523,-0.585,0,69,0
9.109568,81.384587,737,1061.6,5,3,372,25.1,1,23.1,233.2,0.739,-0.054,0.043,0,73,0
8.136268,81.5049,185,822.5,4,0,226,4.8,0,126.1,194.9,0.476,0.252,-0.088,0,72,0
6.046337,80.07572,89,1225.2,2,4,2238,43.7,1,31.6,496.2,0.349,0.337,-0.325,0,46,0
6.183689,81.365731,48,1173.8,3,3,489,27.6,0,68.9,218.7,0.707,0.019,0.048,0,73,0
8.745955,79.879299,4,2763.0,3,3,267,21.0,0,44.2,57.3,0.427,0.281,0.042,1,83,0
6.941095,80.461762,264,10460.9,2,1,349,1.4,0,95.6,153.2,0.2,0.126,-0.284,0,56,0
6.025779,80.48916,65,4223.7,0,0,10,30.1,0,67.3,140.6,0.671,0.126,-0.178,0,22,0
9.384952,80.175648,147,1070.3,0,4,387,17.0,0,95.6,33.9,0.245,-0.236,-0.238,1,36,0
6.746504,81.282001,35,1350.0,0,2,176,13.9,0,118.4,346.6,0.514,-0.334,-0.41,0,19,0
9.218404,81.094463,82,1603.4,3,4,807,26.8,0,20.6,451.3,0.799,0.171,-0.068,0,56,0
9.02363,81.507392,20,1476.1,2,2,562,63.2,0,50.1,51.8,0.437,0.486,-0.615,0,60,0
6.477516,81.743412,166,138.9,0,0,10,12.9,0,142.9,9.7,0.276,0.248,-0.277,0,72,0
7.459583,81.431598,39,1349.3,1,4,292,18.7,0,36.0,376.2,0.582,0.249,0.211,0,29,0
8.779811,81.145266,172,722.7,5,2,439,26.4,1,216.3,23.1,0.183,0.146,0.093,0,95,0
8.422594,81.486438,9,2056.4,4,4,843,28.9,0,18.3,124.4,0.228,0.099,-0.086,0,59,0
8.433217,80.226524,610,2988.5,6,3,10,3.2,0,5.6,374.0,0.439,-0.235,0.738,1,33,0
8.91558,81.625889,96,2624.7,6,4,10,18.0,0,94.3,220.9,0.368,0.028,0.777,1,80,0
9.559199,81.63847,38,994.0,0,1,1355,48.3,1,67.3,202.9,0.294,0.189,0.086,0,39,0
6.78665,81.629978,63,1246.1,5,0,715,8.4,1,63.0,217.8,0.341,-0.022,0.228,0,5,0
8.504019,81.339249,52,96.3,0,1,267,4.3,0,32.9,26.5,0.387,0.135,0.104,0,17,0
7.188851,79.865082,46,1852.2,4,1,10,4.4,0,25.0,350.3,0.748,-0.029,-0.138,0,72,0
7.543343,81.317957,30,766.5,5,0,323,53.5,1,143.8,98.3,0.083,0.286,0.467,0,55,0
8.69744,81.539865,85,2715.5,5,0,288,10.0,1,68.7,659.7,0.634,0.04,-0.039,0,19,1
7.011313,79.764438,4,2829.8,5,3,217,32.1,1,67.8,27.1,0.805,0.245,0.23,0,36,0
9.785473,80.289177,24,1579.9,4,1,909,1.0,0,72.0,620.4,0.561,-0.372,-0.307,0,75,0
8.679479,81.032489,93,374.9,2,3,623,13.2,0,5.9,287.3,0.542,0.473,-0.35,2,53,0
9.082052,81.66968,38,41.6,4,1,812,1.0,0,116.7,204.3,0.488,-0.281,0.633,1,24,1
6.948105,79.83857,67,2303.8,5,2,1772,38.3,1,66.0,245.8,0.655,0.339,0.465,0,46,0
5.92375,80.371908,38,359.5,1,3,80,4.3,0,98.4,467.6,0.307,0.038,0.089,1,17,1
8.107505,81.731467,156,1991.8,5,4,252,1.0,1,142.2,124.6,0.557,0.38,0.253,0,29,0
9.001251,80.762821,63,639.1,4,3,483,43.8,0,147.3,316.3,0.22,-0.202,0.101,0,19,0
7.553244,80.54623,36,2955.9,2,1,551,17.1,0,87.1,186.8,0.432,0.516,0.29,1,72,0
8.023295,80.311702,659,3192.8,2,3,661,5.2,0,68.7,378.5,0.799,0.279,0.091,0,64,0
9.158309,81.378285,65,135.4,5,1,550,18.7,1,85.0,319.7,0.276,-0.487,-0.166,1,77,1
7.933551,81.169791,61,1374.3,6,4,10,7.8,0,62.3,59.4,0.932,-0.212,0.196,0,72,0
7.611065,81.77191,137,5763.6,5,2,679,4.3,1,67.4,0.6,0.811,-0.076,0.48,0,51,0
6.671352,79.989864,121,205.6,2,4,413,1.0,0,59.3,442.9,0.499,-0.067,0.357,1,12,0
9.667826,80.754294,169,3102.5,3,4,10,14.2,0,30.7,342.4,0.666,0.391,0.188,0,41,0
7.736088,80.676927,108,1418.2,2,3,10,13.0,0,11.8,171.2,0.48,0.501,0.076,0,20,0
6.33669,80.78828,597,143.3,0,2,740,19.8,0,150.8,80.5,0.805,0.162,0.173,0,75,0
8.846377,81.189959,23,3055.7,6,2,10,1.0,0,47.6,204.8,0.447,0.213,0.461,1,66,0
6.238945,80.136832,6,226.0,3,2,1017,25.1,1,222.8,379.8,0.691,0.385,0.182,1,64,1
7.782974,81.323421,83,565.0,4,3,1425,68.9,1,3.2,183.3,0.557,-0.32,-0.2,0,42,0
9.799709,79.784583,65,2475.4,0,3,711,1.0,0,45.4,55.2,0.782,0.346,0.142,0,35,0
6.021141,80.991759,14,1395.3,6,0,527,1.0,0,0.5,276.2,0.132,0.28,0.247,0,64,0
7.756125,79.834642,12,4260.7,2,0,261,31.8,0,148.5,105.7,0.275,0.513,-0.022,0,60,0
7.579527,80.537642,109,134.9,0,0,563,23.3,0,10.4,140.2,0.515,-0.274,0.156,0,88,0
6.204005,81.6377,78,1313.2,5,3,1035,48.7,1,69.5,66.2,0.519,0.008,0.211,0,51,0
9.217336,79.752023,377,127.3,4,4,2201,37.0,1,18.2,119.2,0.525,0.712,0.152,1,11,0
6.911874,81.020086,34,1301.7,0,0,10,69.3,0,150.7,102.3,0.514,0.24,0.163,0,5,0
8.97375,80.330374,6,594.4,6,4,257,21.7,0,166.8,175.9,0.559,0.129,0.13,1,50,0
6.978969,81.786964,85,3444.4,2,0,318,25.0,0,46.8,21.3,0.679,0.525,0.4,0,36,0
6.371666,80.47766,96,4.6,2,4,610,29.5,0,171.0,264.1,0.207,0.448,-0.024,1,36,1
7.767197,80.086399,98,1918.4,3,4,350,21.5,0,250.5,32.1,0.341,0.1,0.463,0,44,0
7.886535,81.78281,9,5296.1,3,4,172,19.1,0,15.0,417.6,0.8,0.303,-0.069,0,55,0
8.377684,80.155868,84,7579.6,3,3,825,34.3,0,15.5,323.0,0.656,0.272,0.244,0,57,0
6.485961,79.779959,532,726.2,4,4,634,31.0,0,110.7,118.9,0.65,-0.252,0.191,0,51,0
9.876928,80.521796,65,113.6,4,4,967,15.4,0,98.9,313.5,0.137,-0.093,-0.003,1,57,1
9.39573,79.986448,96,3630.5,0,2,366,27.2,0,14.5,398.6,0.31,-0.091,0.304,0,49,0
8.435094,80.555721,19,838.3,1,2,476,1.0,0,59.2,282.3,0.625,0.781,-0.069,1,57,0
9.285707,81.385394,28,1103.7,2,1,1556,46.7,1,48.1,20.8,0.097,0.551,0.009,0,31,0
5.985063,80.498908,0,3162.8,0,2,210,26.1,0,45.8,68.7,0.445,0.077,-0.831,0,42,0
7.217199,81.508636,591,483.0,0,1,417,1.3,0,49.9,107.5,0.437,-0.125,-0.136,1,33,0
8.868353,81.554081,910,384.2,3,0,10,29.9,0,59.6,250.5,0.526,0.836,0.331,2,33,0
6.921129,80.639938,17,2695.7,5,0,2014,49.4,1,9.2,281.1,0.709,0.397,-0.538,0,74,0
7.412021,80.051563,78,2727.8,3,0,1309,44.1,1,131.6,133.0,0.774,0.339,0.145,0,65,0
8.193767,80.373166,108,3905.6,5,2,950,52.7,1,121.2,78.5,0.543,0.268,0.341,0,80,0
9.196399,80.834491,22,841.1,0,3,200,30.6,0,17.3,173.2,0.727,-0.047,0.082,0,57,0
7.61607,80.799377,97,1246.1,5,4,1789,56.0,1,108.3,47.5,0.95,0.434,-0.384,0,39,0
7.440868,81.000355,53,916.7,2,0,1622,52.8,1,9.6,250.1,0.286,0.469,-0.122,0,62,0
6.465685,81.227023,122,3159.5,5,3,536,1.5,1,269.9,789.9,0.393,0.165,-0.011,0,59,1
7.303249,79.931199,72,1365.6,0,0,464,1.0,0,189.6,283.0,0.663,0.324,-0.153,0,76,0
6.40879,80.480318,879,163.3,2,3,215,42.8,0,188.6,26.0,0.574,0.679,0.052,0,37,0
7.953631,80.13075,43,1642.1,0,0,310,41.0,0,38.6,348.6,0.332,0.328,0.043,0,24,0
7.613367,81.810784,93,1060.4,0,2,634,33.3,0,206.0,114.0,0.66,0.213,0.093,0,44,0
6.895004,80.075471,59,4609.7,6,4,941,1.0,0,3.5,12.3,0.313,0.142,0.003,0,55,0
7.515175,81.271078,19,4618.7,3,4,780,40.4,0,19.9,189.1,0.374,0.507,-0.009,0,38,0
8.18562,80.063269,60,1010.0,2,4,21,28.3,0,49.0,189.8,0.283,0.629,-0.197,0,38,0
6.183875,80.071077,76,190.1,3,1,1400,10.8,1,127.2,110.4,0.623,0.079,-0.406,0,23,0
9.790577,81.303266,46,5191.5,3,2,726,1.0,0,92.0,36.3,0.687,0.358,-0.001,0,54,0
7.513214,81.111344,57,1340.4,0,0,393,20.2,0,24.6,106.2,0.76,-0.089,0.329,1,42,0
8.129162,81.298844,91,960.3,6,4,465,20.0,0,52.6,126.3,0.397,-0.186,-0.07,0,47,0
8.010577,80.056078,889,1273.8,5,3,531,1.0,1,87.3,50.7,0.44,-0.018,0.278,0,46,0
8.432732,79.952656,74,814.7,2,1,364,10.4,0,50.7,327.1,0.494,0.564,-0.022,0,55,0
7.524972,81.612147,147,5854.6,0,2,210,21.5,0,2.5,224.8,0.314,-0.233,-0.266,0,40,0
6.984475,81.536943,53,3825.9,2,4,492,31.9,0,125.2,166.0,0.51,0.648,0.061,1,17,0
6.96754,79.911741,71,1884.1,5,4,669,3.4,1,30.7,46.5,0.329,-0.013,-0.078,0,48,0
8.59792,81.636242,64,2660.8,2,0,563,26.1,0,35.3,199.0,0.585,0.119,-0.394,0,13,0
9.786382,79.950136,30,5600.1,2,2,322,40.6,0,109.2,433.7,0.508,0.548,0.021,0,18,1
6.157413,80.8617,970,1484.7,5,2,367,32.1,1,45.4,411.4,0.73,-0.192,-0.226,0,53,0
9.881824,81.112749,111,178.6,0,3,960,51.4,0,9.7,52.9,0.651,0.062,-0.163,0,34,0
7.013131,81.555725,68,2245.1,3,0,10,30.6,0,105.1,444.4,0.729,0.428,-0.367,0,70,0
6.370847,79.730646,117,5196.2,0,2,10,24.1,0,56.2,166.5,0.11,0.089,0.176,0,70,0
7.910002,80.29492,67,4575.6,0,4,1142,25.1,1,46.3,157.3,0.277,-0.022,0.116,0,10,0
6.982138,81.066253,12,1126.7,6,2,529,31.7,0,23.6,281.7,0.221,-0.045,-0.448,0,23,0
6.28107,81.406274,68,835.0,3,2,232,18.4,0,20.9,296.0,0.308,0.086,0.055,0,51,0
8.995037,81.520455,37,620.5,2,4,108,21.3,0,97.2,233.8,0.785,0.437,0.193,0,60,0
6.788017,81.227009,53,237.7,1,1,170,29.5,0,132.0,225.4,0.745,0.537,0.203,0,51,0
6.785108,80.818814,115,7800.4,3,4,441,29.1,0,31.0,82.7,0.175,0.11,-0.01,0,72,0
6.58234,80.177628,66,3.7,0,2,1225,46.8,1,133.7,315.7,0.11,0.423,-0.196,1,43,0
6.05645,79.700635,61,3791.8,0,1,574,25.1,0,109.6,7.2,0.869,-0.038,-0.271,0,14,0
